lens_random_index,lens_mass,lens_class,lens_ra_ref,lens_dec_ref,lens_pmrac,lens_pmdec,lens_parallax,lens_dist,lens_will_escape,lens_G,source_id,source_ra_ref,source_dec_ref,source_pmrac,source_pmdec,source_parallax,source_G,min_approach,thetaE,u_min,t0_est_sim,phot_flag,ast_flag
35634.0,0.2516736090183258,Star,273.2927018518617,-14.975659285413112,-0.896588398697132,-2.919730215843658,0.1697980873942296,5.889347844526919,False,24.46033870245507,4.146049990889832e+18,273.29318937849285,-14.97453699898822,-3.3773048,-8.834954,0.09317475,19.078169,1.005558103332963,0.3962946898504821,2.5373998922679224,2698.624113475177,False,False
26130.0,0.1702622175216674,Star,269.8796269390399,-31.16782087928821,7.40451085049957,-3.72530960782871,0.1638458446406371,6.1032979029361325,False,24.904715176790273,4.044098153161425e+18,269.88666697102053,-31.162466626019476,-11.359076,-20.403614,0.123346396,20.650057,0.345596473573365,0.2369750265453476,1.4583666414622454,3171.7101291143845,False,False
36059.0,0.1287058442831039,Star,267.134517108145,-24.375960969350125,-0.6406750495379608,-1.7732877503361846,0.1418545722673916,7.049473161252992,False,26.855440110969408,4.0684473191948616e+18,267.13644449875915,-24.37360709989182,-3.5905135,-5.7295713,0.068318285,20.18795,1.5368035461856937,0.2776315808705054,5.535406099576614,4157.889434442626,False,False
36821.0,0.1123605147004127,Star,264.4562946375648,-18.03233720980087,-0.9831390771826176,-2.983753814966735,0.1326189826972334,7.540398664367531,False,27.607595632812057,4.123471588332929e+18,264.4557216741237,-18.03320104022172,-4.5530033,-8.641872,0.11728179,20.34898,0.6018113245545641,0.1184673515564495,5.079976184559183,1466.4000727404982,False,False
36972.0,0.3450309336185455,Star,270.92339510458396,-27.67976768700318,-7.363155438536083,3.6882853892264658,0.1751150210716146,5.710532391113624,False,23.516618976749477,4.063101115703493e+18,270.9214878706156,-27.679843405192464,2.2590022,4.117248,0.13449112,19.62359,1.518982873659073,0.3378615048710702,4.4958743501682,2647.6148390616477,False,False
28269.0,0.079602874815464,Star,272.1655166404635,-26.464602068808095,-1.562739181079464,-0.9517060482910376,0.1539154167694909,6.4970749583690806,False,30.150539608397356,4.0647834715732055e+18,272.16425474190845,-26.463690144392594,1.8477135,-3.7043712,0.14842574,20.503798,0.3981364309259886,0.0596563455539816,6.673832049697447,3208.7168576104746,False,False
29253.0,0.0843789801001548,Star,266.04783747160434,-23.74575799930008,-0.4606440412820907,1.9668654284155995,0.1418289801697068,7.050745191874331,False,29.55162207825198,4.0683666425291735e+18,266.0490877496832,-23.741907713559257,-3.0419161,-6.713049,0.07027215,19.129757,2.0109653354986294,0.2217489465354981,9.068657898569583,3612.79032551373,False,False
39303.0,0.1175079196691513,Star,276.6990443092651,-25.52628510296742,-6.6221843926502,-5.960637320435354,0.1574376166510407,6.35172216952758,False,27.04684602734571,4.076954859134255e+18,276.69954723353203,-25.52551060415724,-3.8765488,-1.2718672,0.1336441,19.960655,0.9532441566244092,0.1508974041620622,6.317167362273741,1421.3918894344424,False,False
39596.0,0.2661460638046264,Star,277.01907069064885,-24.288630050547088,1.2622533867646828,6.704556914318319,0.2047422380969382,4.884190039607438,False,23.08638461442764,4.077332232140751e+18,277.02121512254286,-24.285020179857803,-4.1477704,-3.2895164,0.14662614,19.300547,1.56747229618292,0.3549172683961483,4.416444156877013,3316.736497545008,False,False
39752.0,0.1354606002569198,Star,268.8069454499504,-29.984337860318487,-3.778346278575636,-0.1506573654606459,0.1592531160084557,6.279311984996912,False,26.17483285574652,4.0562868236708746e+18,268.8066556355243,-29.986499196971423,-5.074138,-11.316385,0.11582533,20.430588,0.7418208530520003,0.2188815850056663,3.389142366786115,1319.3733406073834,False,False
40474.0,0.1619449406862259,Star,267.68838970592935,-30.15258274362913,0.6278085815569796,2.139057718958191,0.1477003536949499,6.770464491001358,False,25.19961914105466,4.0564094535771095e+18,267.688031446349,-30.15322376118858,-2.3771353,-4.093443,0.052145276,20.457167,2.390555284779502,0.3550009047266076,6.733941387052268,1645.4326241134754,False,False
50375.0,0.0759484842419624,Star,265.1275476518569,-26.722113314481287,0.2502842340640308,-0.1971312704155392,0.167543121416324,5.968612686372978,False,30.900349602357284,4.060978611585286e+18,265.1314757524209,-26.71512800234641,-5.090641,-10.8308735,0.11383703,19.717073,0.4042559879479243,0.1822595154148592,2.218024046798086,4380.929987270413,False,False
51277.0,0.1831257194280624,Star,266.13835485759824,-22.028137505124786,-4.5180902000657746,-1.1450301553915032,0.145290040845184,6.882784216886312,False,25.447625142259657,4.117078752851133e+18,266.1379509470213,-22.027428291301888,-2.054071,-5.8060365,0.09156859,19.491337,1.60919919652944,0.2830527775913035,5.685155998903297,2563.5995635570102,False,False
41928.0,0.3992827832698822,Star,278.24503979625,-26.765083019070794,-4.493797451913121,-5.917906035568704,0.2369570618357942,4.220173867166605,False,22.375479758402086,4.0758310208117146e+18,278.2441058833171,-26.76799574189831,-2.8533187,-0.19532642,0.1400997,19.54817,3.882603657059621,0.5612101182282836,6.918270948707829,3847.833060556465,False,False
42032.0,0.1159489005804061,Star,266.645931811238,-21.757718566928,4.5496248719837045,-5.34707733845737,0.1319779320791458,7.577024311915346,False,27.538914070681756,4.1171100202130473e+18,266.642408464082,-21.75843288297157,-3.6381118,-7.1344733,0.0851687,20.688301,0.1396078629396091,0.2102412636668387,0.6640364527148216,577.2384069830878,True,False
